job_title,company,location,description,skills,job_url,source_url
Enterprise Security Engineer,OpenAI,,"About the Team Within the OpenAI Security organization, our IT team works to ensure our team of researchers, engineers, and staff have the tools they need to work comfortably, securely, and with minimal interruptions. As an Enterprise Security Engineer, you will work in a highly technical and employee-focused environment. Our IT team is a small and nimble team, where you’ll have the opportunity to dive into a wide breadth of areas and build from the ground up. We’re well supported and well resou",Ai,https://jobs.ashbyhq.com/openai/720b6d72-0c98-4acc-ab75-d67dd36fbccf,https://jobs.ashbyhq.com/openai
"Product Manager, Personalization",OpenAI,,"About the Team We are the team behind ChatGPT, a rapidly evolving AI companion designed to answer any question and perform any task intuitively. With hundreds of millions of people globally each week, ChatGPT plays a significant role in ensuring that AI benefits all of humanity. And we’re just getting started. We have ambitious plans to further enhance the product by combining research, engineering, and design, making ChatGPT even more intuitive and indispensable in users’ daily lives. About the","Ai, Api",https://jobs.ashbyhq.com/openai/d2bcf864-78b7-4117-bd7a-971970f0e5a8,https://jobs.ashbyhq.com/openai
Enterprise Security Engineer,OpenAI,,"About the Team Within the OpenAI Security organization, our IT team works to ensure our team of researchers, engineers, and staff have the tools they need to work comfortably, securely, and with minimal interruptions. As an Enterprise Security Engineer, you will work in a highly technical and employee-focused environment. Our IT team is a small and nimble team, where you’ll have the opportunity to dive into a wide breadth of areas and build from the ground up. We’re well supported and well resou",Ai,https://jobs.ashbyhq.com/openai/47048627-427e-4566-b349-847e52a5def1,https://jobs.ashbyhq.com/openai
"Technical Program Manager, Human Data",OpenAI,,"About the Team OpenAI's Human Data Team creates custom data solutions driving groundbreaking research. Our work enhances and evaluates our flagship models and products like ChatGPT, GPT-4, and Sora, and contributes to safety initiatives through collaboration with our Preparedness and Safety Systems teams. About the Role As a Technical Program Manager (TPM) in the Human Data team you will partner with research and engineering to design and implement pragmatic solutions for collecting high-quality",Ai,https://jobs.ashbyhq.com/openai/71004494-9a55-4ed5-b458-2ff475f0d881,https://jobs.ashbyhq.com/openai
Partner Strategy & Operations,OpenAI,,"About the Team OpenAI’s mission is to build safe artificial general intelligence (AGI) that benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab to accomplish it. OpenAI’s Go-To-Market (GTM) Partnerships team builds a strategic, global partner ecosystem designed to accelerate customer success, enable AI adoption, and drive growth in support of our mission. We collaborate closely across internal teams to ensure","Ai, Go",https://jobs.ashbyhq.com/openai/3fd0ca32-e787-437d-985a-b9f7e3299ef4,https://jobs.ashbyhq.com/openai
Backend Software Engineer (Evals),OpenAI,,"About the Team The Support Automation team at OpenAI scales the organization by applying cutting-edge AI models to real-world challenges, automating and enhancing work across the organization. From customer operations to engineering, we develop an ecosystem of automation products that empower our colleagues and drive impact. We're passionate about crafting products that serve those around us, blending rapid prototyping with a focus on long-term quality and reliability. By creating reusable solut","Ai, Api",https://jobs.ashbyhq.com/openai/3d064454-c0c3-4225-bc2c-6d8c0f8735b2,https://jobs.ashbyhq.com/openai
"Designer, Creative Studio",OpenAI,,"About the Team OpenAI didn’t begin as a traditional company. It began as an idea: that artificial intelligence could be developed in a way that benefits everyone. As a creative team, our role is to help make sure the work behind that idea is understood, as it leaves the lab and meets the world. This company works at the frontier of intelligence. Like any frontier, it’s unfinished, constantly shifting, and still being explored. Our job is to stay close to that uncertainty and help shape how this ",Ai,https://jobs.ashbyhq.com/openai/19e41298-3559-4151-afd3-d3e465472fe8,https://jobs.ashbyhq.com/openai
"Security Engineer, Insider Threat Detection & Response",OpenAI,,"About the Team Security is at the foundation of OpenAI’s mission to ensure that artificial general intelligence benefits all of humanity. The Security team protects OpenAI’s technology, people, and products. We are technical in what we build but are operational in how we do our work, and are committed to supporting all products and research at OpenAI. Our Security team tenets include: prioritizing for impact, enabling researchers, preparing for future transformative technologies, and engaging a ",Ai,https://jobs.ashbyhq.com/openai/f84dbb5c-6008-40f1-b388-1434d159d4a4,https://jobs.ashbyhq.com/openai
"Strategic Sourcing Manager, High Speed Interconnects",OpenAI,,"About the Team The Hardware Strategic Sourcing & Partnerships organization is responsible for the global supply of compute infrastructure powering OpenAI’s model training and inference. We lead strategy, supplier engagements, commercial architecture, execution, and long-term enablement across advanced systems including custom silicon, accelerators, CPU platforms, networking, memory, power delivery, cooling, and full rack solutions. We are a small, high-impact team working across engineering, ope",Ai,https://jobs.ashbyhq.com/openai/29c2528d-7723-4d3a-ab1f-1f9a519aae9d,https://jobs.ashbyhq.com/openai
AI Success Engineer,OpenAI,,"About the Team OpenAI’s AI Success Engineer team partners with the world’s most ambitious organizations to translate cutting edge AI into real business value. We guide customers from first deployment through scaled enterprise adoption. Our work spans technical integration and enablement, workflow transformation, and sustained program and product delivery. Our customers range from fast growing digital natives to the largest global enterprises, government agencies, and educational institutions. Ev","Ai, Git, Go",https://jobs.ashbyhq.com/openai/91f29c3e-2e2a-44db-bdcd-de808c30e004,https://jobs.ashbyhq.com/openai
"Component and Product Quality Engineer, Interconnects",OpenAI,,"About the Team OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies that",Ai,https://jobs.ashbyhq.com/openai/2c9d0566-69b1-435e-bd8f-4eefc04dd076,https://jobs.ashbyhq.com/openai
Research Engineer / Machine Learning Engineer Applied Voice,OpenAI,,"About the Team OpenAI is at the forefront of artificial intelligence, driving innovation and shaping the future with cutting-edge research. Our mission is to ensure that AI's benefits reach everyone. We are looking for visionary Research Engineers to join our Applied Voice Team, where you'll conduct groundbreaking research on speech models and transform it into real-world applications that can change industries, enhance human creativity, and solve complex problems. About the Role As a Research E","Ai, Api",https://jobs.ashbyhq.com/openai/46cd47bc-d4de-4826-aa2e-8b2e0da3c409,https://jobs.ashbyhq.com/openai
"Security Engineer, Agent Security",OpenAI,,"About the Team The team’s mission is to accelerate the secure evolution of agentic AI systems at OpenAI. To achieve this, the team designs, implements, and continuously refines security policies, frameworks, and controls that defend OpenAI’s most critical assets—including the user and customer data embedded within them—against the unique risks introduced by agentic AI. About the Role As a Security Engineer on the Agent Security Team, you will be at the forefront of securing OpenAI’s cutting-edge",Ai,https://jobs.ashbyhq.com/openai/e9bea775-7eb6-438a-ab96-27d5f941e69d,https://jobs.ashbyhq.com/openai
"Full-Stack SWE, Data Acquisition (Foundations)",OpenAI,,"Overview: The Data Acquisition team within the Foundations organization at OpenAI is responsible for all aspects of data collection to support our model training operations. Our team manages web crawling and GPTBot services and works closely with Data Processing, Architecture, and Scaling teams. We are looking for a skilled Full-Stack Engineer to join our Data Acquisition team to build and optimize the interfaces and tools that power our data infrastructure. RESPONSIBILITIES: Develop and maintai",Ai,https://jobs.ashbyhq.com/openai/a886ff48-b8a1-4e28-b468-296713a5ad78,https://jobs.ashbyhq.com/openai
"Senior Software Engineer, Data Acquisition",OpenAI,,"Senior Software Engineer, Data Acquisition Overview: The Data Acquisition team within the Foundations organization at OpenAI is responsible for all aspects of data collection to support our model training operations. Our team manages web crawling and GPTBot services and works closely with Data Processing, Architecture, and Scaling teams. We are looking for a skilled Senior Software Engineer to join our Data Acquisition team. Responsibilities: Own and lead engineering projects in the area of data",Ai,https://jobs.ashbyhq.com/openai/70c63d7a-df6f-48f0-b529-f02221e3dc23,https://jobs.ashbyhq.com/openai
"Researcher, Trustworthy AI",OpenAI,,"About the team The Safety Systems team https://openai.com/safety/safety-systems is responsible for various safety work to ensure our best models can be safely deployed to the real world to benefit the society and is at the forefront of OpenAI's mission to build and deploy safe AGI, driving our commitment to AI safety and fostering a culture of trust and transparency. The Trustworthy AI team works on action relevant or decision relevant research to ensure we shape A(G)I keeping societal impacts i",Ai,https://jobs.ashbyhq.com/openai/71acba5c-dbae-406f-b983-f40943c43068,https://jobs.ashbyhq.com/openai
"Product Designer, Business Products",OpenAI,,"ABOUT THE TEAM OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. The ChatGPT team works across research, engineering, product, and design to bring OpenAI’s technology to the world. We serve a diverse audience of users who are already using ChatGPT daily in their lives and work. We seek to learn from deployment and distribute the benefits of AI, while ensuring that this powerful tool is used responsibly and safely. Safety is more important to us ",Ai,https://jobs.ashbyhq.com/openai/e253cfa4-bf03-44d5-b2cb-12a7ecc6f44a,https://jobs.ashbyhq.com/openai
Compensation Analytics Manager,OpenAI,,Compensation Analytics Manager,,https://jobs.ashbyhq.com/openai/c431b01d-6afe-44b5-b5f5-5f768ba1a434,https://jobs.ashbyhq.com/openai
EMEA Sales Strategy & Operations Leader,OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) that benefits all of humanity. This long-term undertaking brings together the world’s leading scientists, engineers, and business professionals to responsibly develop and deploy advanced AI systems. In pursuit of this mission, OpenAI’s Go-To-Market (GTM) organization helps customers understand, adopt, and scale our AI products across their businesses. The team includes Sales, Solutions, Support, Marketing, and","Ai, Go",https://jobs.ashbyhq.com/openai/1ecf3030-9788-431a-b3f9-c7a4e4a0c1b1,https://jobs.ashbyhq.com/openai
"System Software Engineer, Consumer Devices",OpenAI,,"Location: San Francisco, CA (Hybrid: 4 days onsite/week). Relocation assistance available. About the Team: We build foundational platform software that enables reliable, secure, and performant products. The team works across system layers and partners closely with adjacent engineering groups to deliver robust capabilities from concept through launch. About the Role: We’re seeking a Systems Software Engineer to design, implement, and debug core platform components and the pipelines that build and",Ai,https://jobs.ashbyhq.com/openai/20f525b7-f958-4c95-a055-f914ab3adb95,https://jobs.ashbyhq.com/openai
"Administrative Business Partner, Business Leadership Support",OpenAI,,"Administrative Business Partner, Business Leadership Support",,https://jobs.ashbyhq.com/openai/06f620ea-4160-4f94-b87d-ee1d89e1fce4,https://jobs.ashbyhq.com/openai
"Strategic Sourcing, Design & Construction",OpenAI,,"About the Team OpenAI Finance ensures the organization is positioned for long-term success as we pursue our mission. The Strategic Sourcing & Procurement function plays a critical role in enabling OpenAI to deliver impact across its most important flywheels — research, product development, technology infrastructure, and services — by ensuring the company can scale responsibly, securely, and with strong commercial discipline. Our work sits at the intersection of innovation and execution. We partn",Ai,https://jobs.ashbyhq.com/openai/76c91816-db8a-42fc-85e9-a3073534a31a,https://jobs.ashbyhq.com/openai
Forward Deployed Engineer Tokyo,OpenAI,,"About the team OpenAI’s Forward Deployed Engineering team partners with customers to turn research breakthroughs into production systems. We operate at the intersection of customer delivery and core platform development. About the role Forward Deployed Engineers (FDEs) lead complex end-to-end deployments of frontier models in production alongside our most strategic customers. You will own discovery, technical scoping, system design, build, and production rollout, partnering directly with custome",Ai,https://jobs.ashbyhq.com/openai/51b17595-3a70-43be-a333-3a3952303284,https://jobs.ashbyhq.com/openai
Solutions Engineer,OpenAI,,"About the Team The Technical Success team is responsible for the customer experience on both the OpenAI API platform as well as the ChatGPT business product, ensuring developers and enterprises maximize benefit, value, and adoption from our highly-capable models. OpenAI's customers represent a range of diverse backgrounds and maturity, from early-stage startups to established global enterprises. About the Role We are seeking a Solutions Engineer to partner with our customers and ensure they achi","Ai, Api",https://jobs.ashbyhq.com/openai/ad06299f-d4e2-4de6-a925-b2e94b3c1d0b,https://jobs.ashbyhq.com/openai
Signal Integrity Engineer,OpenAI,,"About the Team OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies that",Ai,https://jobs.ashbyhq.com/openai/97507b0b-1d56-4801-ab20-4f22fe221593,https://jobs.ashbyhq.com/openai
Engineering Manager ChatGPT Infra,OpenAI,,"ABOUT THE ROLE We’re looking for an experienced Engineering Manager to found and lead the ChatGPT Infrastructure team in London. You’ll lead a small, talent-dense, high-impact team building the core runtime primitives and infrastructure that underpin how new ChatGPT experiences are built and scaled. This is a high-ownership, 0→1 leadership role blending hands-on technical leadership, startup-style problem solving, and founding-team building. You’ll operate with a high degree of autonomy, working",,https://jobs.ashbyhq.com/openai/5a4ba7cb-4ba2-41d3-8e02-840617a0f571,https://jobs.ashbyhq.com/openai
Abuse Investigator Child Safety,OpenAI,,"About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. We believe achieving this goal requires real-world deployment and continuous iteration based on how our products are used—and misused—in practice. The Intelligence and Investigations team supports this mission by identifying, analyzing, and investigating misuse of our products, particularly novel or emerging abuse patterns. Our work enables partner teams to develop data-backed prod","Ai, Go",https://jobs.ashbyhq.com/openai/19b9af1a-6a6e-42e3-824b-a9f3794fef2b,https://jobs.ashbyhq.com/openai
"Researcher, Interpretability",OpenAI,,"ABOUT THE TEAM The Interpretability team studies internal representations of deep learning models. We are interested in using representations to understand model behavior, and in engineering models to have more understandable representations. We are particularly interested in applying our understanding to ensure the safety of powerful AI systems. Our working style is collaborative and curiosity-driven. ABOUT THE ROLE OpenAI is seeking a researcher passionate about understanding deep networks, wi","Ai, Rest",https://jobs.ashbyhq.com/openai/c44268f1-717b-4da3-9943-2557f7d739f0,https://jobs.ashbyhq.com/openai
AI Deployment Engineer | Codex,OpenAI,,"About the team The Codex Deployment Engineering team helps customers adopt OpenAI's coding tools throughout their software development lifecycle. We act as trusted technical partners, guiding engineering teams as they integrate Codex into their projects and workflows. Our customers span digital-native companies to global enterprises, and we work side-by-side to accelerate how they plan, build, and deliver software. About the Role We are seeking a technically deep, creativity-driven AI Deployment","Ai, Git",https://jobs.ashbyhq.com/openai/03e9c605-5b93-4589-888d-959a8071b9be,https://jobs.ashbyhq.com/openai
Design Verification Engineer,OpenAI,,"About the Team: OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies tha",Ai,https://jobs.ashbyhq.com/openai/3a415c1d-4f66-4578-8eb3-8b15ef0ab52b,https://jobs.ashbyhq.com/openai
"Industrial Builds, Senior Project Manager, Design and Construction",OpenAI,,"About the Team The Real Estate team at OpenAI is responsible for delivering workplaces that exist at the intersection of operational excellence and elevated aesthetics, and managing OpenAI’s real estate portfolio to ensure that the organization is well-positioned for success in pursuit of our mission. About the Role As an Industrial Builds Project Manager on the Design & Construction team, you will support OpenAI’s research, scaling and manufacturing activities by providing project management an",Ai,https://jobs.ashbyhq.com/openai/806ddc92-8b5b-4339-a830-eb4378b4e146,https://jobs.ashbyhq.com/openai
Support Systems Architect,OpenAI,,"About the Team The User Operations team is central to ensuring that our customers' experience with our products is nothing short of exceptional. We resolve complex issues, provide technical guidance, and support customers in maximizing value and adoption from deploying our products. We work closely with Sales, Technical Success, Product, Engineering and others to deliver the best possible experience to our customers at scale. OpenAI's customers represent a range of diverse backgrounds and maturi",Ai,https://jobs.ashbyhq.com/openai/782db0f6-a03d-4f9f-9eb2-191831b37939,https://jobs.ashbyhq.com/openai
"Product Designer, ChatGPT",OpenAI,,OpenAI Product Designer,Ai,https://jobs.ashbyhq.com/openai/09d97355-0437-4054-8604-73920c0beb1a,https://jobs.ashbyhq.com/openai
RTL & Codesign Engineer,OpenAI,,"ABOUT THE TEAM OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies that",Ai,https://jobs.ashbyhq.com/openai/31b998a9-f62a-439e-89e4-b51aea6311f7,https://jobs.ashbyhq.com/openai
Technical Abuse Investigator,OpenAI,,"About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. We believe achieving this goal requires real-world deployment and continuous iteration based on how our products are used—and misused—in practice. The Intelligence and Investigations team supports this mission by detecting, investigating, and disrupting the misuse of our products, particularly critical or novel harms. Our work enables partner teams to develop data-backed model poli","Ai, Go",https://jobs.ashbyhq.com/openai/31f19fa3-d8c1-4db2-b336-ab046f9cde41,https://jobs.ashbyhq.com/openai
Recruiting Infrastructure Manager,OpenAI,,"About the Team At OpenAI, we are dedicated to building safe artificial general intelligence (AGI) to benefit all of humanity. Our mission attracts the world’s top talent across research, engineering, product, policy, and operations. OpenAI’s Recruiting Operations (RecOps) team provides the systems, workflows, and data foundation that power hiring at OpenAI. Within RecOps, the Systems & Enablement function owns the recruiting technology ecosystem—ensuring our ATS, offer workflows, and connected t",Ai,https://jobs.ashbyhq.com/openai/fe610436-998c-4797-a565-e2eb8bb73a79,https://jobs.ashbyhq.com/openai
"Growth Emails, Notifications and Lifecycle",OpenAI,,"About The Team The Growth team drives user and revenue growth across ChatGPT’s consumer and business segments worldwide. We operate across the full funnel from awareness and acquisition through activation, retention, and expansion using a combination of surface optimizations, in-product funnel improvements, actionable insights, disciplined experimentation, global performance marketing, and AI-powered workflows. About The Role We are seeking a full-funnel ‘growth athlete’ with deep expertise in e",Ai,https://jobs.ashbyhq.com/openai/8e146ecb-2bc4-406e-843d-b4b5a8dc09ef,https://jobs.ashbyhq.com/openai
"Offensive Security Engineer, Agent Security",OpenAI,,"About the Team Security is at the foundation of OpenAI’s mission to ensure that artificial general intelligence benefits all of humanity. The Security team protects OpenAI’s technology, people, and products. We are technical in what we build but are operational in how we do our work, and are committed to supporting all products and research at OpenAI. Our Security team tenets include: prioritizing for impact, enabling researchers, preparing for future transformative technologies, and engaging a ",Ai,https://jobs.ashbyhq.com/openai/bb97fffc-cdda-43a3-a6bc-234f9c031720,https://jobs.ashbyhq.com/openai
Strategic Sourcing HD/Research Services,OpenAI,,"ABOUT THE ROLE We are hiring a Human Data & Research Services Strategic Sourcing Manager (Operations & Analytics) to support day-to-day sourcing execution and operational excellence across the category. Human Data is the large-scale collection and curation of high-quality human-generated inputs—such as annotations, evaluations, and research data—that are essential to training, validating, and improving OpenAI’s models, ensuring they are accurate, safe, and aligned with real-world use cases. This","Ai, Go",https://jobs.ashbyhq.com/openai/57015fe7-642a-40a4-8c09-0afe2afaba7a,https://jobs.ashbyhq.com/openai
"Enterprise Product Manager, Indirect Procurement",OpenAI,,"About the Role As the Enterprise Product Manager for Procure-to-Pay (P2P), you will own the end-to-end product strategy, roadmap, and day-to-day operations for indirect procurement across Zip and Oracle Fusion Cloud. You’ll partner with Procurement, Finance, Legal, Security, and other cross-functional teams to deliver a reliable, compliant, and scalable intake-to-pay experience. This spans sourcing, supplier onboarding, purchasing, invoicing, and payments. This role requires deep systems experti","Cloud, Scala",https://jobs.ashbyhq.com/openai/65beff67-9163-42e8-85ca-884ac8fb9a04,https://jobs.ashbyhq.com/openai
"Partner AI Deployment Engineer, Global Advisory Alliances",OpenAI,,"About the role We are looking for a Partner AI Deployment Engineer (ADE) to own OpenAI’s senior technical engagement with McKinsey, BCG, and Bain globally. This role is the primary technical point of contact for MBB advisory partners on complex enterprise proposals and transformation programmes, ensuring that OpenAI’s platform is positioned, architected, and deployed to support board-level AI agendas. The role sits at the intersection of strategy, architecture, and execution. You will work direc",Ai,https://jobs.ashbyhq.com/openai/8cf573f3-2268-44f7-8068-f2e60af5fc69,https://jobs.ashbyhq.com/openai
"Researcher, Frontier Cybersecurity Risks",OpenAI,,"ABOUT THE TEAM The Safety Systems org ensures that OpenAI’s most capable models can be responsibly developed and deployed. We build evaluations, safeguards, and safety frameworks that help our models behave as intended in real-world settings. The Preparedness team is an important part of the Safety Systems https://openai.com/safety/safety-systems org at OpenAI, and is guided by OpenAI’s Preparedness Framework https://openai.com/index/updating-our-preparedness-framework/. Frontier AI models have ",Ai,https://jobs.ashbyhq.com/openai/97a7eeae-9625-4d00-874f-e50131f98369,https://jobs.ashbyhq.com/openai
"Technical Deployment Lead, Forward Deployed Engineering (FDE)Platform",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering (FDE) org sits at the intersection of product, engineering, research, and go-to-market. We take frontier platform capabilities into the real world with design partners, turning raw customer signal into shipped software, repeatable patterns, and durable products. The FDE Platform team is primarily a leverage function that scales the FDE org’s impact to OpenAI’s platform and products. We provide hands-on leverage by embedding with customer-tagge","Ai, Go",https://jobs.ashbyhq.com/openai/e6df42d0-6789-459e-b77b-62d7c5fd78da,https://jobs.ashbyhq.com/openai
"Account Director, Retail",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/8ec4cda9-b98e-489b-add5-ebbba53be0aa,https://jobs.ashbyhq.com/openai
"Software Engineer, Gov",OpenAI,,"About the Team Join the engineering teams that bring OpenAI’s ideas safely to the world! The Applied Engineering team works across research, engineering, product, and design to bring OpenAI’s technology to consumers and businesses. We seek to learn from deployment and distribute the benefits of AI, while ensuring that this powerful tool is used responsibly and safely. Safety is more important to us than unfettered growth. About the Role We’re seeking Software Engineers who can solve complex, hig",Ai,https://jobs.ashbyhq.com/openai/a90cdb7c-1c33-4fca-9a96-26c236006f14,https://jobs.ashbyhq.com/openai
"Researcher, Training",OpenAI,,"About the Team OpenAI's Training team is responsible for producing the large language models that power our research, our products, and ultimately bring us closer to AGI. Achieving this goal requires combining deep research into improving our current architecture, datasets and optimization techniques, alongside long-term bets aimed at improving the efficiency and capability of future generations of models. We are responsible for integrating these techniques and producing model artifacts used by ","Ai, Go",https://jobs.ashbyhq.com/openai/97d3670c-e75a-4bb2-a235-171765f5f10e,https://jobs.ashbyhq.com/openai
"Threat Modeler, Preparedness",OpenAI,,"ABOUT THE TEAM The Preparedness team is an important part of the Safety Systems https://openai.com/safety/safety-systems org at OpenAI, and is guided by OpenAI’s Preparedness Framework https://openai.com/index/updating-our-preparedness-framework/. Frontier AI models have the potential to benefit all of humanity, but also pose increasingly severe risks. To ensure that AI promotes positive change, the Preparedness team helps us prepare for the development of increasingly capable frontier AI models",Ai,https://jobs.ashbyhq.com/openai/f735a48e-c3c2-4387-abf7-7b39452e1ec5,https://jobs.ashbyhq.com/openai
"Data Scientist, Integrity Measurement",OpenAI,,"About the Team The Applied Foundations team at OpenAI is dedicated to ensuring that our cutting-edge technology is not only revolutionary, but also secure from a myriad of adversarial threats. We strive to maintain the integrity of our platforms as they scale. Our team is at the front lines of defending against financial abuse, scaled attacks, and other forms of misuse that could undermine the user experience or harm our operational stability The Integrity pillar within Applied Foundations is re",Ai,https://jobs.ashbyhq.com/openai/be4e1098-f7ac-46f4-babe-44ef08f47fcb,https://jobs.ashbyhq.com/openai
"Technical Program Manager, Trustworthy AI",OpenAI,,"About the Team The Trustworthy AI team is investing in external assurances to build out a robust safety ecosystem. This includes enabling third party assessments for OpenAI’s flagship launches, piloting new assurance mechanisms like safety compliance reviews, and incorporating independent expert input as evidence for critical safety decisions. This role requires a blend of partnership management, cross functional coordination, an understanding of AI safety research and evaluations, and strong co",Ai,https://jobs.ashbyhq.com/openai/2ce31dca-6a6b-4bc3-abab-9b7ed5ba92d5,https://jobs.ashbyhq.com/openai
"Software Engineer, Marketing Innovation",OpenAI,,"About the team Marketing Innovation is a product engineering team embedded within OpenAI’s broader Demand Gen and Marketing organization. The team builds agentic, AI‑native systems that directly drive revenue, pipeline, and marketing leverage. Our mandate is to own and scale autonomous, customer‑facing and internal systems that operate at massive scale. This includes building autonomous, customer‑facing systems that engage with prospects, generate pipeline and revenue, and shape the future of ho",Ai,https://jobs.ashbyhq.com/openai/1bb1f351-41a2-43a5-bac1-259859886cb3,https://jobs.ashbyhq.com/openai
"Data Scientist, Integrity Measurement",OpenAI,,"The Applied Foundations team at OpenAI is dedicated to ensuring that our cutting-edge technology is not only revolutionary, but also secure from a myriad of adversarial threats. We strive to maintain the integrity of our platforms as they scale. Our team is at the front lines of defending against financial abuse, scaled attacks, and other forms of misuse that could undermine the user experience or harm our operational stability The Integrity pillar within Applied Foundations is responsible for t",Ai,https://jobs.ashbyhq.com/openai/a7a326e7-6718-42ab-a4d8-b16d5021c99b,https://jobs.ashbyhq.com/openai
Head of AI Executive Partnership,OpenAI,,"ABOUT THE TEAM Organizations around the world are investing heavily in AI, and adoption is accelerating quickly. But successful AI transformation is not just about deploying new technology. It requires rethinking how organizations operate, make decisions, and create value. The AI Strategy & Adoption team partners with OpenAI’s leading enterprise customers to help guide that transition. We work closely with executive leaders to translate frontier AI capabilities into practical changes in operatin",Ai,https://jobs.ashbyhq.com/openai/1f0c173f-b4e2-4718-b8db-06699cacc4a0,https://jobs.ashbyhq.com/openai
Advanced Packaging Technologist,OpenAI,,"ABOUT THE TEAM: OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies tha",Ai,https://jobs.ashbyhq.com/openai/4a2ed3a8-790d-470b-81fb-9e256cc87250,https://jobs.ashbyhq.com/openai
"Product Marketing Manager, ChatGPT for Work",OpenAI,,"About the Team Like every team at OpenAI, the Marketing team contributes to our broader mission of ensuring responsible and widespread adoption of artificial intelligence. With that aim in mind, we are responsible for developing and executing strategies that drive awareness, engagement, and usage for OpenAI’s products and platform amongst our core audiences. We take a data-driven approach to understand our customers' needs and challenges, ensuring that their voices are reflected in product devel",Ai,https://jobs.ashbyhq.com/openai/f1a78938-7731-43a6-9a8b-13ce00e83e1b,https://jobs.ashbyhq.com/openai
Software Engineer Privacy & Compliance,OpenAI,,"We’re looking for a Software Engineer to architect and build backend systems that enforce data privacy and automate compliance at scale. You’ll work closely with product, infrastructure, security, and legal teams to embed privacy-by-design into our data and access layers. This is a hands-on, high-impact role for an experienced engineer who is passionate about protecting user data while enabling innovation. WHAT YOU’LL DO Design, build, and operate backend services that enforce policy-driven data",,https://jobs.ashbyhq.com/openai/23b158fe-709e-4bf5-856c-d10953d32f60,https://jobs.ashbyhq.com/openai
"Sales Manager, Enterprise Japan",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/110d820b-fcbe-4f02-9203-5b6145132e60,https://jobs.ashbyhq.com/openai
Client Platform Engineer,OpenAI,,"About the Team OpenAI’s Platform and Infrastructure Engineering organization advances the mission of deploying artificial general intelligence (AGI) for the benefit of all by delivering secure, scalable, and resilient technology solutions. Our team builds and maintains robust infrastructure that safeguards OpenAI’s data and systems while ensuring employees are well-equipped and seamlessly connected. By prioritizing security, reliability, and user-centric solutions, we empower OpenAI employees to","Ai, Ml, Scala",https://jobs.ashbyhq.com/openai/e45e0ff2-12f1-4c12-a4a3-c93406dad33f,https://jobs.ashbyhq.com/openai
Forward Deployed Engineer Munich,OpenAI,,"About the team OpenAI’s Forward Deployed Engineering team partners with customers to turn research breakthroughs into production systems. We operate at the intersection of customer delivery and core platform development. About the role Forward Deployed Engineers (FDEs) lead complex end-to-end deployments of frontier models in production alongside our most strategic customers. You will own discovery, technical scoping, system design, build, and production rollout, partnering directly with custome",Ai,https://jobs.ashbyhq.com/openai/05223b5a-5ff1-4fe7-9f97-4ef7fc68b8ef,https://jobs.ashbyhq.com/openai
